,time,cpu_instance,cpu_value,memory_instance,memory_value
0,1596478200,10.11.0.155:9091,0.19319999999988102,10.11.0.155:9091,0.293551435541228
1,1596478800,10.11.0.155:9091,0.1955999999998252,10.11.0.155:9091,0.29374601266194444
2,1596479400,10.11.0.155:9091,0.2054666666667876,10.11.0.155:9091,0.2934290161762759
3,1596480000,10.11.0.155:9091,0.18173333333330444,10.11.0.155:9091,0.29424091533854924
4,1596480600,10.11.0.155:9091,0.19026666666671804,10.11.0.155:9091,0.2943538795492977
5,1596481200,10.11.0.155:9091,0.1963333333333219,10.11.0.155:9091,0.2941025715033596
6,1596481800,10.11.0.155:9091,0.17273333333319593,10.11.0.155:9091,0.2903142893257281
7,1596482400,10.11.0.155:9091,0.18180000000013175,10.11.0.155:9091,0.28995573992553325
8,1596483000,10.11.0.155:9091,0.1872000000002108,10.11.0.155:9091,0.29067756630302477
9,1596483600,10.11.0.155:9091,0.20513333333330203,10.11.0.155:9091,0.2915419664531129
10,1596484200,10.11.0.155:9091,0.19406666666667585,10.11.0.155:9091,0.29118913990940964
11,1596484800,10.11.0.155:9091,0.19393333333339954,10.11.0.155:9091,0.2921921327145349
12,1596485400,10.11.0.155:9091,0.18326666666662284,10.11.0.155:9091,0.2933033621533069
13,1596486000,10.11.0.155:9091,0.17066666666660582,10.11.0.155:9091,0.2926917629682416
14,1596486600,10.11.0.155:9091,0.19599999999997786,10.11.0.155:9091,0.2928781290339918
15,1596487200,10.11.0.155:9091,0.19533333333325262,10.11.0.155:9091,0.2937736316650128
16,1596487800,10.11.0.155:9091,0.20086666666681635,10.11.0.155:9091,0.2939368574849489
17,1596488400,10.11.0.155:9091,0.21586666666671897,10.11.0.155:9091,0.29389953450782935
18,1596489000,10.11.0.155:9091,0.19019746403383544,10.11.0.155:9091,0.28939788582752
19,1596489600,10.11.0.155:9091,0.17706666666678933,10.11.0.155:9091,0.29003660637595885
20,1596490200,10.11.0.155:9091,0.18193333333358935,10.11.0.155:9091,0.2910460684971181
21,1596490800,10.11.0.155:9091,0.1986000000001043,10.11.0.155:9091,0.29029736957610053
22,1596491400,10.11.0.155:9091,0.18353333333337146,10.11.0.155:9091,0.2901630068584703
23,1596492000,10.11.0.155:9091,0.1897999999999943,10.11.0.155:9091,0.29101123371847326
24,1596492600,10.11.0.155:9091,0.19899999999999637,10.11.0.155:9091,0.2917193750043543
25,1596493200,10.11.0.155:9091,0.19260128400857945,10.11.0.155:9091,0.2924805149177452
26,1596493800,10.11.0.155:9091,0.17886666666666923,10.11.0.155:9091,0.2928087082965495
27,1596494400,10.11.0.155:9091,0.1974666666666027,10.11.0.155:9091,0.2925494380154925
28,1596495000,10.11.0.155:9091,0.20846666666669986,10.11.0.155:9091,0.29340612475030925
29,1596495600,10.11.0.155:9091,0.19673333333348636,10.11.0.155:9091,0.2938425547627602
30,1596496200,10.11.0.155:9091,0.18059999999994494,10.11.0.155:9091,0.28980271571934313
31,1596496800,10.11.0.155:9091,0.19426666666665374,10.11.0.155:9091,0.28952702332835367
32,1596497400,10.11.0.155:9091,0.18326666666662003,10.11.0.155:9091,0.28997141557592343
33,1596498000,10.11.0.155:9091,0.2280666666667382,10.11.0.155:9091,0.28996718563851653
34,1596498600,10.11.0.155:9091,0.34840000000008686,10.11.0.155:9091,0.29002391656373816
35,1596499200,10.11.0.155:9091,0.37913333333336635,10.11.0.155:9091,0.29103412514443994
36,1596499800,10.11.0.155:9091,0.5996000000001049,10.11.0.155:9091,0.29331331494720536
37,1596500400,10.11.0.155:9091,0.5874000000000091,10.11.0.155:9091,0.2930547911256909
38,1596501000,10.11.0.155:9091,0.48873333333323676,10.11.0.155:9091,0.2932090594311182
39,1596501600,10.11.0.155:9091,0.5393333333332847,10.11.0.155:9091,0.29299756256077425
40,1596502200,10.11.0.155:9091,0.574318018186171,10.11.0.155:9091,0.29349346051676894
41,1596502800,10.11.0.155:9091,0.7444666666665983,10.11.0.155:9091,0.293796771910827
42,1596503400,10.11.0.155:9091,0.5739333333333574,10.11.0.155:9091,0.28840385053690343
43,1596504000,10.11.0.155:9091,0.6846666666668161,10.11.0.155:9091,0.2891950976518374
44,1596504600,10.11.0.155:9091,0.6739378262521796,10.11.0.155:9091,0.2895780313970836
45,1596505200,10.11.0.155:9091,0.6496666666667218,10.11.0.155:9091,0.2887412502500639
46,1596505800,10.11.0.155:9091,0.656600000000072,10.11.0.155:9091,0.2895150799756754
47,1596506400,10.11.0.155:9091,0.6128040853604749,10.11.0.155:9091,0.2902515867241673
48,1596507000,10.11.0.155:9091,0.6078666666665983,10.11.0.155:9091,0.2927888027087524
49,1596507600,10.11.0.155:9091,0.6119333333331693,10.11.0.155:9091,0.2930490682691992
50,1596508200,10.11.0.155:9091,0.6916758890118949,10.11.0.155:9091,0.29348649356103995
51,1596508800,10.11.0.155:9091,0.6934000000000295,10.11.0.155:9091,0.2937052062069604
52,1596509400,10.11.0.155:9091,0.6121292524716315,10.11.0.155:9091,0.29282090046907516
53,1596510000,10.11.0.155:9091,0.5398666666666537,10.11.0.155:9091,0.2939520354956442
54,1596510600,10.11.0.155:9091,0.6317999999998416,10.11.0.155:9091,0.28887163185013476
55,1596511200,10.11.0.155:9091,0.689466666666636,10.11.0.155:9091,0.2885974323782301
56,1596511800,10.11.0.155:9091,0.6790666666666335,10.11.0.155:9091,0.2890231631372401
57,1596512400,10.11.0.155:9091,0.737204914699521,10.11.0.155:9091,0.28888656104098265
