,time,cpu_instance,cpu_value,memory_instance,memory_value
51,1596508800,10.11.1.189:9091,0.8267333333333028,10.11.1.189:9091,0.16961601125860049
52,1596509400,10.11.1.189:9091,0.7649333333334964,10.11.1.189:9091,0.16977948589838399
53,1596510000,10.11.1.189:9091,0.8017333333333431,10.11.1.189:9091,0.16986707048469107
54,1596510600,10.11.1.189:9091,0.8368111574819397,10.11.1.189:9091,0.1699417164389302
55,1596511200,10.11.1.189:9091,0.5984000000000037,10.11.1.189:9091,0.1696117813211936
56,1596511800,10.11.1.189:9091,0.583466666666562,10.11.1.189:9091,0.16974639285867132
57,1596512400,10.11.1.189:9091,0.6123999999999167,10.11.1.189:9091,0.1697720213029601
58,1596513000,10.11.1.189:9091,0.632770470711072,10.11.1.189:9091,0.16965532479449974
59,1596513600,10.11.1.189:9091,0.5251543395069423,10.11.1.189:9091,0.17008603195045902
60,1596514200,10.11.1.189:9091,0.4398666666668744,10.11.1.189:9091,0.16955181573795486
61,1596514800,10.11.1.189:9091,0.34293790583864336,10.11.1.189:9091,0.16963517038685516
62,1596515400,10.11.1.189:9091,0.42499999999985744,10.11.1.189:9091,0.1697740118617398
63,1596516000,10.11.1.189:9091,0.4356666666668283,10.11.1.189:9091,0.16991708327403132
64,1596516600,10.11.1.189:9091,0.29926666666647556,10.11.1.189:9091,0.16981780415489334
65,1596517200,10.11.1.189:9091,0.32946666666644664,10.11.1.189:9091,0.16958341585858272
66,1596517800,10.11.1.189:9091,0.4083333333334266,10.11.1.189:9091,0.16996834016260876
67,1596518400,10.11.1.189:9091,0.3152666666665679,10.11.1.189:9091,0.1696028238066849
68,1596519000,10.11.1.189:9091,0.2918000000003697,10.11.1.189:9091,0.16982352701138503
69,1596519600,10.11.1.189:9091,0.30333535556909463,10.11.1.189:9091,0.1698503995549111
70,1596520200,10.11.1.189:9091,0.2880666666667822,10.11.1.189:9091,0.17014699281308754
71,1596520800,10.11.1.189:9091,0.3154666666668224,10.11.1.189:9091,0.1701681425001219
72,1596521400,10.11.1.189:9091,0.3174751326699985,10.11.1.189:9091,0.17038337166817785
73,1596522000,10.11.1.189:9091,0.3921333333333768,10.11.1.189:9091,0.170106435177951
74,1596522600,10.11.1.189:9091,0.421000000000131,10.11.1.189:9091,0.17014301169552815
75,1596523200,10.11.1.189:9091,0.3712666666668163,10.11.1.189:9091,0.17030474459637934
76,1596523800,10.11.1.189:9091,0.41033333333304967,10.11.1.189:9091,0.17013281008178216
77,1596524400,10.11.1.189:9091,0.4074612338502011,10.11.1.189:9091,0.17029006422537907
78,1596525000,10.11.1.189:9091,0.4879333333334822,10.11.1.189:9091,0.17020894895510597
79,1596525600,10.11.1.189:9091,0.5558666666667539,10.11.1.189:9091,0.17035799204373658
80,1596526200,10.11.1.189:9091,0.4977999999996563,10.11.1.189:9091,0.17018929218715628
81,1596526800,10.11.1.189:9091,0.554414784394308,10.11.1.189:9091,0.17036396372007567
82,1596527400,10.11.1.189:9091,0.5288666666667813,10.11.1.189:9091,0.17035202036739738
83,1596528000,10.11.1.189:9091,0.5130000000001633,10.11.1.189:9091,0.17030001701927755
84,1596528600,10.11.1.189:9091,0.6727333333332178,10.11.1.189:9091,0.17046921451555275
85,1596529200,10.11.1.189:9091,0.5738000000002754,10.11.1.189:9091,0.17029653354141305
86,1596529800,10.11.1.189:9091,0.5218666666666824,10.11.1.189:9091,0.1700213387901185
87,1596530400,10.11.1.189:9091,0.5525296498024234,10.11.1.189:9091,0.17031245801165074
88,1596531000,10.11.1.189:9091,0.5133333333337805,10.11.1.189:9091,0.1704318915384332
89,1596531600,10.11.1.189:9091,0.5195298698008299,10.11.1.189:9091,0.17035898732312638
90,1596532200,10.11.1.189:9091,0.33973333333372996,10.11.1.189:9091,0.17028359490934497
91,1596532800,10.11.1.189:9091,0.2858000000002851,10.11.1.189:9091,0.17024950659024252
92,1596533400,10.11.1.189:9091,0.21826666666648709,10.11.1.189:9091,0.17023706559786933
93,1596534000,10.11.1.189:9091,0.2247999999998017,10.11.1.189:9091,0.17020670957647877
94,1596534600,10.11.1.189:9091,0.22693030759597427,10.11.1.189:9091,0.17016764486042701
95,1596535200,10.11.1.189:9091,0.2028000000000854,10.11.1.189:9091,0.17024154435512362
96,1596535800,10.11.1.189:9091,0.2260666666667445,10.11.1.189:9091,0.1700847878512216
97,1596536400,10.11.1.189:9091,0.20066666666677516,10.11.1.189:9091,0.17021740882991965
98,1596537000,10.11.1.189:9091,0.18433333333367272,10.11.1.189:9091,0.1704246757628568
99,1596537600,10.11.1.189:9091,0.16173333333339923,10.11.1.189:9091,0.1702542341673443
100,1596538200,10.11.1.189:9091,0.17686666666691964,10.11.1.189:9091,0.17035948496282138
101,1596538800,10.11.1.189:9091,0.1856666666668616,10.11.1.189:9091,0.1703450534116685
102,1596539400,10.11.1.189:9091,0.19206666666677014,10.11.1.189:9091,0.17028359490934497
103,1596540000,10.11.1.189:9091,0.17040000000016792,10.11.1.189:9091,0.17043711675523
104,1596540600,10.11.1.189:9091,0.16540000000017546,10.11.1.189:9091,0.17020969541464837
105,1596541200,10.11.1.189:9091,0.16226666666682907,10.11.1.189:9091,0.17012036908940897
106,1596541800,10.11.1.189:9091,0.17119999999998306,10.11.1.189:9091,0.1701830716909697
107,1596542400,10.11.1.189:9091,0.16813333333347297,10.11.1.189:9091,0.1703395793750243
108,1596543000,10.11.1.189:9091,0.18846666666638004,10.11.1.189:9091,0.17048140668807843
109,1596543600,10.11.1.189:9091,0.16286666666651095,10.11.1.189:9091,0.17037292123458436
110,1596544200,10.11.1.189:9091,0.16193333333354842,10.11.1.189:9091,0.1704182064468227
111,1596544800,10.11.1.189:9091,0.1518666666664876,10.11.1.189:9091,0.1699451999167947
112,1596545400,10.11.1.189:9091,0.1588666666665252,10.11.1.189:9091,0.1703540109261772
113,1596546000,10.11.1.189:9091,0.1554000000001694,10.11.1.189:9091,0.1703567479444993
114,1596546600,10.11.1.189:9091,0.17140000000010025,10.11.1.189:9091,0.1701733677169186
115,1596547200,10.11.1.189:9091,0.14806666666690035,10.11.1.189:9091,0.17031220919180323
116,1596547800,10.11.1.189:9091,0.1622666666665827,10.11.1.189:9091,0.1704239293033144
117,1596548400,10.11.1.189:9091,0.15319999999974704,10.11.1.189:9091,0.17022761044366574
118,1596549000,10.11.1.189:9091,0.16420000000011448,10.11.1.189:9091,0.1701835693306647
119,1596549600,10.11.1.189:9091,0.13866666666659588,10.11.1.189:9091,0.1703383352757869
120,1596550200,10.11.1.189:9091,0.15166666666646808,10.11.1.189:9091,0.1703477904299906
121,1596550800,10.11.1.189:9091,0.14986666666684412,10.11.1.189:9091,0.1702728956559041
122,1596551400,10.11.1.189:9091,0.14146666666681998,10.11.1.189:9091,0.1704294033399586
123,1596552000,10.11.1.189:9091,0.1574666666668517,10.11.1.189:9091,0.17020621193678387
124,1596552600,10.11.1.189:9091,0.16360000000012867,10.11.1.189:9091,0.17016117554439292
125,1596553200,10.11.1.189:9091,0.15279999999968522,10.11.1.189:9091,0.17025025304978492
126,1596553800,10.11.1.189:9091,0.1730666666665093,10.11.1.189:9091,0.17044358607126397
127,1596554400,10.11.1.189:9091,0.15539999999986095,10.11.1.189:9091,0.1703525180070924
128,1596555000,10.11.1.189:9091,0.1552666666669014,10.11.1.189:9091,0.17046971215524764
129,1596555600,10.11.1.189:9091,0.1522666666667313,10.11.1.189:9091,0.17040377489566982
130,1596556200,10.11.1.189:9091,0.14539999999990114,10.11.1.189:9091,0.17019377094441068
131,1596556800,10.11.1.189:9091,0.1528666666664382,10.11.1.189:9091,0.17008155319320462
132,1596557400,10.11.1.189:9091,0.1665333333331387,10.11.1.189:9091,0.17030101229866745
133,1596558000,10.11.1.189:9091,0.14646666666636216,10.11.1.189:9091,0.17039631030024593
134,1596558600,10.11.1.189:9091,0.15793333333315185,10.11.1.189:9091,0.1703420675734989
135,1596559200,10.11.1.189:9091,0.16333333333305744,10.11.1.189:9091,0.17044831364836577
136,1596559800,10.11.1.189:9091,0.14193333333340583,10.11.1.189:9091,0.17019476622380048
137,1596560400,10.11.1.189:9091,0.1474666666666614,10.11.1.189:9091,0.17027687677346348
138,1596561000,10.11.1.189:9091,0.15220000000007233,10.11.1.189:9091,0.17022960100244544
139,1596561600,10.11.1.189:9091,0.15086666666642945,10.11.1.189:9091,0.17027513503453118
140,1596562200,10.11.1.189:9091,0.14040000000001032,10.11.1.189:9091,0.17037615589260136
141,1596562800,10.11.1.189:9091,0.13913333333329547,10.11.1.189:9091,0.1703321147796003
142,1596563400,10.11.1.189:9091,0.1447333333335473,10.11.1.189:9091,0.17020646075663126
143,1596564000,10.11.1.189:9091,0.14266666666663708,10.11.1.189:9091,0.17019675678258017
144,1596564600,10.11.1.189:9091,0.1432666666667774,10.11.1.189:9091,0.17029504062232825
145,1596565200,10.11.1.189:9091,0.1517999999999741,10.11.1.189:9091,0.17022487342534365
146,1596565800,10.11.1.189:9091,0.15646666666695416,10.11.1.189:9091,0.17021019305434326
147,1596566400,10.11.1.189:9091,0.18640000000005177,10.11.1.189:9091,0.17036346608038078
148,1596567000,10.11.1.189:9091,0.15506666666689853,10.11.1.189:9091,0.17014226523598575
149,1596567600,10.11.1.189:9091,0.1615333333333168,10.11.1.189:9091,0.17047120507433244
150,1596568200,10.11.1.189:9091,0.15273333333335587,10.11.1.189:9091,0.17063219151564135
151,1596568800,10.11.1.189:9091,0.15420000000009926,10.11.1.189:9091,0.17010842573673068
152,1596569400,10.11.1.189:9091,0.16386666666654945,10.11.1.189:9091,0.1703388329154819
153,1596570000,10.11.1.189:9091,0.1684666666665968,10.11.1.189:9091,0.1705774511491993
154,1596570600,10.11.1.189:9091,0.14840000000018116,10.11.1.189:9091,0.17022163876732654
155,1596571200,10.11.1.189:9091,0.15839999999993482,10.11.1.189:9091,0.17031867850783733
156,1596571800,10.11.1.189:9091,0.1513999999999987,10.11.1.189:9091,0.17049683351862122
157,1596572400,10.11.1.189:9091,0.17040000000039077,10.11.1.189:9091,0.17044930892775567
158,1596573000,10.11.1.189:9091,0.160466666666601,10.11.1.189:9091,0.17040651191399192
159,1596573600,10.11.1.189:9091,0.16299999999988668,10.11.1.189:9091,0.1704249245827042
160,1596574200,10.11.1.189:9091,0.16033333333314959,10.11.1.189:9091,0.17054162109116455
161,1596574800,10.11.1.189:9091,0.15840000000000143,10.11.1.189:9091,0.17036371490022817
162,1596575400,10.11.1.189:9091,0.1406000000004118,10.11.1.189:9091,0.17022138994747915
163,1596576000,10.11.1.189:9091,0.14846666666656194,10.11.1.189:9091,0.1704303986193484
164,1596576600,10.11.1.189:9091,0.14693333333351044,10.11.1.189:9091,0.17037018421626227
165,1596577200,10.11.1.189:9091,0.16086666666682503,10.11.1.189:9091,0.17023681677802183
166,1596577800,10.11.1.189:9091,0.14426666666667032,10.11.1.189:9091,0.17028857130629427
167,1596578400,10.11.1.189:9091,0.1465333333333244,10.11.1.189:9091,0.1704993217170958
168,1596579000,10.11.1.189:9091,0.15333333333322569,10.11.1.189:9091,0.17036570545900798
169,1596579600,10.11.1.189:9091,0.15273638806125883,10.11.1.189:9091,0.17055903848048704
170,1596580200,10.11.1.189:9091,0.15213333333343748,10.11.1.189:9091,0.1705127579888588
171,1596580800,10.11.1.189:9091,0.15133333333334123,10.11.1.189:9091,0.17052768717970668
172,1596581400,10.11.1.189:9091,0.14979999999965457,10.11.1.189:9091,0.17053813761330017
173,1596582000,10.11.1.189:9091,0.14939999999989442,10.11.1.189:9091,0.17037739999183876
174,1596582600,10.11.1.189:9091,0.18313333333325013,10.11.1.189:9091,0.17014749045278243
175,1596583200,10.11.1.189:9091,0.1607999999998545,10.11.1.189:9091,0.17052072022397768
176,1596583800,10.11.1.189:9091,0.16766666666648233,10.11.1.189:9091,0.1705879015827928
177,1596584400,10.11.1.189:9091,0.16586666666659464,10.11.1.189:9091,0.17047717675067153
178,1596585000,10.11.1.189:9091,0.15979999999977126,10.11.1.189:9091,0.17029255242385366
179,1596585600,10.11.1.189:9091,0.14753333333311577,10.11.1.189:9091,0.1703505274483127
180,1596586200,10.11.1.189:9091,0.18679999999996044,10.11.1.189:9091,0.1702577176452088
181,1596586800,10.11.1.189:9091,0.15786666666664056,10.11.1.189:9091,0.17029081068492147
182,1596587400,10.11.1.189:9091,0.16873333333333904,10.11.1.189:9091,0.17032141552615943
183,1596588000,10.11.1.189:9091,0.16886666666665703,10.11.1.189:9091,0.17032564546356632
184,1596588600,10.11.1.189:9091,0.16559999999993352,10.11.1.189:9091,0.17002432462828798
185,1596589200,10.11.1.189:9091,0.18086666666676446,10.11.1.189:9091,0.1703408234742616
186,1596589800,10.11.1.189:9091,0.2266000000002835,10.11.1.189:9091,0.1705202225842828
187,1596590400,10.11.1.189:9091,0.22213333333329346,10.11.1.189:9091,0.17024751603146282
188,1596591000,10.11.1.189:9091,0.21453333333326105,10.11.1.189:9091,0.17029553826202326
189,1596591600,10.11.1.189:9091,0.2515333333330666,10.11.1.189:9091,0.1703492833490753
190,1596592200,10.11.1.189:9091,0.2518666666668347,10.11.1.189:9091,0.17013704001918895
191,1596592800,10.11.1.189:9091,0.21173333333328326,10.11.1.189:9091,0.17045901290180676
192,1596593400,10.11.1.189:9091,0.24866666666658147,10.11.1.189:9091,0.1705140020880962
193,1596594000,10.11.1.189:9091,0.20519999999991193,10.11.1.189:9091,0.17032564546356632
194,1596594600,10.11.1.189:9091,0.19666666666672122,10.11.1.189:9091,0.17055306680414795
195,1596595200,10.11.1.189:9091,0.1809333333333029,10.11.1.189:9091,0.1703560014849569
196,1596595800,10.11.1.189:9091,0.19686666666674077,10.11.1.189:9091,0.17031096509256594
197,1596596400,10.11.1.189:9091,0.1849999999999637,10.11.1.189:9091,0.17045702234302706
198,1596597000,10.11.1.189:9091,0.21019999999973304,10.11.1.189:9091,0.17056177549880913
199,1596597600,10.11.1.189:9091,0.1798000000000357,10.11.1.189:9091,0.17039979377811043
200,1596598200,10.11.1.189:9091,0.21793333333343826,10.11.1.189:9091,0.17046896569570524
201,1596598800,10.11.1.189:9091,0.2205999999999828,10.11.1.189:9091,0.17055829202094464
202,1596599400,10.11.1.189:9091,0.26213333333314043,10.11.1.189:9091,0.17036296844068588
203,1596600000,10.11.1.189:9091,0.28626666666674816,10.11.1.189:9091,0.17054012817207986
204,1596600600,10.11.1.189:9091,0.34040000000013315,10.11.1.189:9091,0.16995067395343888
205,1596601200,10.11.1.189:9091,0.2631333333331592,10.11.1.189:9091,0.1702654310604801
206,1596601800,10.11.1.189:9091,0.2822666666665692,10.11.1.189:9091,0.17010743045734078
207,1596602400,10.11.1.189:9091,0.2527999999998762,10.11.1.189:9091,0.17036097788190607
208,1596603000,10.11.1.189:9091,0.35259999999986047,10.11.1.189:9091,0.16972275497316225
209,1596603600,10.11.1.189:9091,0.4692666666667567,10.11.1.189:9091,0.17007607915656042
210,1596604200,10.11.1.189:9091,0.6813999999998933,10.11.1.189:9091,0.17027165155666668
211,1596604800,10.11.1.189:9091,0.39200000000003843,10.11.1.189:9091,0.16999297332750762
212,1596605400,10.11.1.189:9091,0.3727333333332383,10.11.1.189:9091,0.16999172922827033
213,1596606000,10.11.1.189:9091,0.3855999999998698,10.11.1.189:9091,0.17032514782387143
214,1596606600,10.11.1.189:9091,0.4195333333334762,10.11.1.189:9091,0.17021765764976715
215,1596607200,10.11.1.189:9091,0.3520023466822759,10.11.1.189:9091,0.17028110671087038
216,1596607800,10.11.1.189:9091,0.4792666666665839,10.11.1.189:9091,0.16997879059620224
217,1596608400,10.11.1.189:9091,0.6138000000001853,10.11.1.189:9091,0.17022163876732654
218,1596609000,10.11.1.189:9091,0.6270666666665541,10.11.1.189:9091,0.17013231244208715
219,1596609600,10.11.1.189:9091,1.0935333333331776,10.11.1.189:9091,0.17036446135977057
220,1596610200,10.11.1.189:9091,1.1219999999997488,10.11.1.189:9091,0.170021089970271
221,1596610800,10.11.1.189:9091,0.9754666666664957,10.11.1.189:9091,0.1700218364298134
222,1596611400,10.11.1.189:9091,0.6496753290041732,10.11.1.189:9091,0.17040800483307672
223,1596612000,10.11.1.189:9091,0.4876666666665399,10.11.1.189:9091,0.1700198458710337
224,1596612600,10.11.1.189:9091,0.4927999999998444,10.11.1.189:9091,0.17029728000095545
225,1596613200,10.11.1.189:9091,0.4397333333332457,10.11.1.189:9091,0.1703405746544141
226,1596613800,10.11.1.189:9091,0.46259999999977175,10.11.1.189:9091,0.17033410533838012
227,1596614400,10.11.1.189:9091,0.48206666666655856,10.11.1.189:9091,0.17014077231690095
228,1596615000,10.11.1.189:9091,0.572666666666559,10.11.1.189:9091,0.17028036025132798
229,1596615600,10.11.1.189:9091,0.530133333333062,10.11.1.189:9091,0.17036744719794017
230,1596616200,10.11.1.189:9091,0.47646666666649035,10.11.1.189:9091,0.169843930238877
231,1596616800,10.11.1.189:9091,0.5110000000000643,10.11.1.189:9091,0.16988050675645416
232,1596617400,10.11.1.189:9091,0.6833333333332463,10.11.1.189:9091,0.17021865292915705
233,1596618000,10.11.1.189:9091,0.500266666666746,10.11.1.189:9091,0.17024229081466602
234,1596618600,10.11.1.189:9091,0.5111795528181401,10.11.1.189:9091,0.17013032188330746
235,1596619200,10.11.1.189:9091,0.41939440807438155,10.11.1.189:9091,0.17029056186507396
236,1596619800,10.11.1.189:9091,0.35566666666678737,10.11.1.189:9091,0.17037292123458436
237,1596620400,10.11.1.189:9091,0.41539169216601696,10.11.1.189:9091,0.1702462719322254
238,1596621000,10.11.1.189:9091,0.4731333333331289,10.11.1.189:9091,0.17037217477504196
239,1596621600,10.11.1.189:9091,0.39253333333331214,10.11.1.189:9091,0.17028807366659937
240,1596622200,10.11.1.189:9091,0.40426666666672495,10.11.1.189:9091,0.17023582149863203
241,1596622800,10.11.1.189:9091,0.3830000000000548,10.11.1.189:9091,0.1703390817353293
242,1596623400,10.11.1.189:9091,0.3685999999998459,10.11.1.189:9091,0.17039854967887313
243,1596624000,10.11.1.189:9091,0.3158666666666644,10.11.1.189:9091,0.16975535037318001
244,1596624600,10.11.1.189:9091,0.3117333333333879,10.11.1.189:9091,0.170330870680363
245,1596625200,10.11.1.189:9091,0.31886666666654717,10.11.1.189:9091,0.17036048024221118
246,1596625800,10.11.1.189:9091,0.36080000000002205,10.11.1.189:9091,0.17014151877644335
247,1596626400,10.11.1.189:9091,0.2654666666668073,10.11.1.189:9091,0.170102702880239
248,1596627000,10.11.1.189:9091,0.27786666666662463,10.11.1.189:9091,0.17024030025588632
249,1596627600,10.11.1.189:9091,0.2890000000001767,10.11.1.189:9091,0.17013927939781615
250,1596628200,10.11.1.189:9091,0.28786666666672617,10.11.1.189:9091,0.17015271566957924
251,1596628800,10.11.1.189:9091,0.2833333333335062,10.11.1.189:9091,0.17022661516427584
252,1596629400,10.11.1.189:9091,0.32040000000016483,10.11.1.189:9091,0.1703430628528887
253,1596630000,10.11.1.189:9091,0.30320000000008196,10.11.1.189:9091,0.17053888407284246
254,1596630600,10.11.1.189:9091,0.24680000000039548,10.11.1.189:9091,0.17049160830182442
255,1596631200,10.11.1.189:9091,0.3300666666666241,10.11.1.189:9091,0.17052694072016428
256,1596631800,10.11.1.189:9091,0.28240000000003873,10.11.1.189:9091,0.1704279104208738
257,1596632400,10.11.1.189:9091,0.28626666666687317,10.11.1.189:9091,0.17030374931698955
258,1596633000,10.11.1.189:9091,0.23826666666633176,10.11.1.189:9091,0.17019003864669868
259,1596633600,10.11.1.189:9091,0.22059999999974328,10.11.1.189:9091,0.17027389093529388
260,1596634200,10.11.1.189:9091,0.26393333333337676,10.11.1.189:9091,0.17032539664371882
261,1596634800,10.11.1.189:9091,0.21046526356492207,10.11.1.189:9091,0.17029354770324356
262,1596635400,10.11.1.189:9091,0.22939999999990957,10.11.1.189:9091,0.17024453019329322
263,1596636000,10.11.1.189:9091,0.22313333333338656,10.11.1.189:9091,0.17039805203917813
264,1596636600,10.11.1.189:9091,0.2571333333332132,10.11.1.189:9091,0.17024328609405592
265,1596637200,10.11.1.189:9091,0.24600000000008326,10.11.1.189:9091,0.17012036908940897
266,1596637800,10.11.1.189:9091,0.2221333333331866,10.11.1.189:9091,0.17040999539185642
267,1596638400,10.11.1.189:9091,0.22953333333374465,10.11.1.189:9091,0.17036023142236378
268,1596639000,10.11.1.189:9091,0.23200000000009519,10.11.1.189:9091,0.1700997170420695
269,1596639600,10.11.1.189:9091,0.23833333333336817,10.11.1.189:9091,0.17046224755982375
270,1596640200,10.11.1.189:9091,0.23153333333343196,10.11.1.189:9091,0.17036993539641476
271,1596640800,10.11.1.189:9091,0.2322000000000617,10.11.1.189:9091,0.17021492063144505
272,1596641400,10.11.1.189:9091,0.22699999999986706,10.11.1.189:9091,0.17048115786823093
273,1596642000,10.11.1.189:9091,0.2288000000000981,10.11.1.189:9091,0.17036396372007567
274,1596642600,10.11.1.189:9091,0.22059999999999194,10.11.1.189:9091,0.17030325167729454
275,1596643200,10.11.1.189:9091,0.21460000000010193,10.11.1.189:9091,0.1702706562772769
276,1596643800,10.11.1.189:9091,0.21133333333290164,10.11.1.189:9091,0.17064463250801454
277,1596644400,10.11.1.189:9091,0.19540000000023766,10.11.1.189:9091,0.1711661589082979
278,1596645000,10.11.1.189:9091,0.19226666666677522,10.11.1.189:9091,0.17098402277995473
279,1596645600,10.11.1.189:9091,0.1821309049214371,10.11.1.189:9091,0.17077103299052598
280,1596646200,10.11.1.189:9091,0.1949333333333486,10.11.1.189:9091,0.1709148508623598
281,1596646800,10.11.1.189:9091,0.1897999999997546,10.11.1.189:9091,0.17071131622713465
282,1596647400,10.11.1.189:9091,0.17140000000002145,10.11.1.189:9091,0.17080138901191644
283,1596648000,10.11.1.189:9091,0.19066666666655693,10.11.1.189:9091,0.1709093768257156
284,1596648600,10.11.1.189:9091,0.17606666666689608,10.11.1.189:9091,0.17084816714323958
285,1596649200,10.11.1.189:9091,0.20426666666675378,10.11.1.189:9091,0.17072077138133834
286,1596649800,10.11.1.189:9091,0.19419999999989462,10.11.1.189:9091,0.17049459413999402
287,1596650400,10.11.1.189:9091,0.1884666666665696,10.11.1.189:9091,0.17078048814472957
288,1596651000,10.11.1.189:9091,0.17719999999986608,10.11.1.189:9091,0.1709106209249529
289,1596651600,10.11.1.189:9091,0.1970679804533936,10.11.1.189:9091,0.17062920567747175
290,1596652200,10.11.1.189:9091,0.222533333333281,10.11.1.189:9091,0.17061278356753917
291,1596652800,10.11.1.189:9091,0.19086666666688265,10.11.1.189:9091,0.1710021866288195
292,1596653400,10.11.1.189:9091,0.20826666666673418,10.11.1.189:9091,0.17074117460883032
293,1596654000,10.11.1.189:9091,0.21713333333309495,10.11.1.189:9091,0.17072724069737233
294,1596654600,10.11.1.189:9091,0.215733333333651,10.11.1.189:9091,0.17065184828359092
295,1596655200,10.11.1.189:9091,0.20006666666657869,10.11.1.189:9091,0.17069663585613437
296,1596655800,10.11.1.189:9091,0.21366666666632922,10.11.1.189:9091,0.17072350839966044
