0,0.08379999999998593,0.5622259218589494,0
1,0.08959999999993366,0.5621510295166914,0
2,0.09233333333318114,0.5621813912770662,0
3,0.09153333333337288,0.5622117530374411,0
4,0.08413333333354785,0.5621732948076329,0
5,0.08080000000002051,0.5621834153944245,0
6,0.08273333333327627,0.5619440635168027,0
7,0.09586666666666437,0.5620538718834918,0
8,0.10766666666668093,0.5620144015950045,0
9,0.11213333333341782,0.5619961845387795,0
10,0.1151333333333832,0.5628508680933321,0
11,0.0988660075599976,0.5622416087684764,0
12,0.09413458846109993,0.5621915118638579,0
13,0.0884005893372152,0.5621581139274455,0
14,0.08473163870065051,0.5621333184898061,0
15,0.0818666666666695,0.5621064989348082,0
16,0.08553333333341773,0.5619137017564279,0
17,0.08906666666645073,0.5619622805730276,0
18,0.09006666666666813,0.5619121836684091,0
19,0.09293333333333673,0.5619531720449151,0
20,0.09593333333336583,0.5619476057221797,0
21,0.09666666666658633,0.5619212921965215,0
22,0.09080000000004626,0.5617411457516307,0
23,0.08546666666668139,0.5618813158786946,0
24,0.0877333333333112,0.5618448817662448,0
25,0.08713333333330721,0.5618752435266197,0
26,0.0928000000001854,0.5617785919227597,0
27,0.09460000000005496,0.5618443757369052,0
28,0.08466666666669881,0.5618393154435094,0
29,0.08126666666658518,0.562042739238021,0
30,0.08140162803266549,0.5619815096879317,0
31,0.0927333333332111,0.5619850518933087,0
32,0.0928666666667186,0.561973919247838,0
33,0.09366604222629543,0.562017437771042,0
34,0.09266666666633833,0.5619744252771776,0
35,0.08959999999986999,0.5620736070277355,0
36,0.07859999999992395,0.5618828339667135,0
37,0.08093333333341432,0.5619309067539736,0
38,0.07866666666659057,0.5619526660155756,0
39,0.07986666666673957,0.5619359670473694,0
40,0.07746769956939811,0.5618944726415238,0
41,0.08286666666657311,0.5618934605828446,0
42,0.0894660702263369,0.5619541841035943,0
43,0.09173333333331507,0.5619354610180298,0
44,0.08539999999995264,0.5619901121867046,0
45,0.08113387422557551,0.5619223042552007,0
46,0.07800000000001697,0.561930400724634,0
47,0.07833333333333484,0.5618216044166241,0
48,0.0807344097920738,0.5619683529251026,0
49,0.08526666666667401,0.5619653167490651,0
50,0.08833333333312718,0.561954690132934,0
51,0.09553333333338287,0.5619116776390696,0
52,0.09606666666662933,0.5619177499911445,0
53,0.09359999999988153,0.5619197741085028,0
54,0.08886666666652067,0.5619111716097299,0
55,0.08720000000025567,0.5619212921965215,0
56,0.08326666666679859,0.5619137017564279,0
57,0.0856660955592077,0.5618357732381323,0
58,0.08953393022627469,0.5618661349985072,0
59,0.08700000000029831,0.5618777736733176,0
60,0.08106666666649895,0.5619035811696362,0
61,0.08286611422574491,0.5618423516195469,0
62,0.09019999999994677,0.5618317250034157,0
63,0.09206666666647227,0.5618423516195469,0
64,0.08593276044827494,0.5618884002894489,0
65,0.09059999999989486,0.5618964967588821,0
66,0.0904090409040294,0.561940015282086,0
67,0.10226666666659792,0.561967846895763,0
68,0.10526666666668916,0.5619395092527465,0
69,0.10113333333332472,0.5619101595510507,0
70,0.09533333333333302,0.5619577263089715,0
