,time,cpu_instance,cpu_value,memory_instance,memory_value
0,1596499200,10.11.0.238:9091,0.13866666666671032,10.11.0.238:9091,0.2910326883111166
1,1596499800,10.11.0.238:9091,0.13586666666681593,10.11.0.238:9091,0.28938660902100033
2,1596500400,10.11.0.238:9091,0.141136156056367,10.11.0.238:9091,0.289950820028833
3,1596501000,10.11.0.238:9091,0.14893333333325548,10.11.0.238:9091,0.29023368456101095
4,1596501600,10.11.0.238:9091,0.13060000000000402,10.11.0.238:9091,0.2917406086698232
5,1596502200,10.11.0.238:9091,0.1344666666667005,10.11.0.238:9091,0.2899832052346637
6,1596502800,10.11.0.238:9091,0.1389333333333646,10.11.0.238:9091,0.2896993286648035
7,1596503400,10.11.0.238:9091,0.13406756045038262,10.11.0.238:9091,0.29054083799756203
8,1596504000,10.11.0.238:9091,0.13200000000006487,10.11.0.238:9091,0.2910595073096952
9,1596504600,10.11.0.238:9091,0.13113333333336108,10.11.0.238:9091,0.2900120483086067
10,1596505200,10.11.0.238:9091,0.14386666666657222,10.11.0.238:9091,0.2888046873537289
11,1596505800,10.11.0.238:9091,0.13346666666669685,10.11.0.238:9091,0.29009098724781923
12,1596506400,10.11.0.238:9091,0.1385999999999543,10.11.0.238:9091,0.29131352876793015
13,1596507000,10.11.0.238:9091,0.1328666666667353,10.11.0.238:9091,0.2897124851546723
14,1596507600,10.11.0.238:9091,0.13386666666677835,10.11.0.238:9091,0.28991742278531996
15,1596508200,10.11.0.238:9091,0.13053333333343592,10.11.0.238:9091,0.29092288222259666
16,1596508800,10.11.0.238:9091,0.13399999999985995,10.11.0.238:9091,0.29069770383830473
17,1596509400,10.11.0.238:9091,0.13179999999996653,10.11.0.238:9091,0.2889185415929777
18,1596510000,10.11.0.238:9091,0.1286000000000028,10.11.0.238:9091,0.2898217852243511
19,1596510600,10.11.0.238:9091,0.14166666666670608,10.11.0.238:9091,0.29096386974872623
20,1596511200,10.11.0.238:9091,0.13960000000003067,10.11.0.238:9091,0.29143092513906665
21,1596511800,10.11.0.238:9091,0.14073333333342208,10.11.0.238:9091,0.28998371125350486
22,1596512400,10.11.0.238:9091,0.13399821335723952,10.11.0.238:9091,0.28915384035409175
23,1596513000,10.11.0.238:9091,0.14159999999998338,10.11.0.238:9091,0.29045785090762066
24,1596513600,10.11.0.238:9091,0.14233428222862946,10.11.0.238:9091,0.29120777083013905
25,1596514200,10.11.0.238:9091,0.1397324017839762,10.11.0.238:9091,0.2896765578169538
26,1596514800,10.11.0.238:9091,0.1364666666666532,10.11.0.238:9091,0.28948174056312814
27,1596515400,10.11.0.238:9091,0.13953426356166806,10.11.0.238:9091,0.2908388830949732
