,time,cpu_instance,cpu_value,memory_instance,memory_value
0,1596499200,10.11.1.189:9091,0.44373333333347087,10.11.1.189:9091,0.1698506483747585
1,1596499800,10.11.1.189:9091,0.47826666666682816,10.11.1.189:9091,0.169598593869278
2,1596500400,10.11.1.189:9091,0.5335333333336174,10.11.1.189:9091,0.1695129998417506
3,1596501000,10.11.1.189:9091,0.5339928800948672,10.11.1.189:9091,0.1698397003014701
4,1596501600,10.11.1.189:9091,0.7991999999999956,10.11.1.189:9091,0.16966925870595762
5,1596502200,10.11.1.189:9091,0.6623333333330499,10.11.1.189:9091,0.16961849945707508
6,1596502800,10.11.1.189:9091,0.624333333333487,10.11.1.189:9091,0.1697610732296717
7,1596503400,10.11.1.189:9091,0.8528950965031068,10.11.1.189:9091,0.1697578385716546
8,1596504000,10.11.1.189:9091,0.8271333333336034,10.11.1.189:9091,0.16972648727087425
9,1596504600,10.11.1.189:9091,0.7407333333333381,10.11.1.189:9091,0.16974042118233224
10,1596505200,10.11.1.189:9091,0.8584057227049686,10.11.1.189:9091,0.1697558480128749
11,1596505800,10.11.1.189:9091,0.7403999999999702,10.11.1.189:9091,0.16958839225553202
12,1596506400,10.11.1.189:9091,0.7180666666666108,10.11.1.189:9091,0.1696774697609239
13,1596507000,10.11.1.189:9091,0.8488666666666282,10.11.1.189:9091,0.1697690354647905
14,1596507600,10.11.1.189:9091,0.6958620275865207,10.11.1.189:9091,0.16967224454412722
15,1596508200,10.11.1.189:9091,0.772733333333465,10.11.1.189:9091,0.16996187084657466
16,1596508800,10.11.1.189:9091,0.8267333333333028,10.11.1.189:9091,0.16961601125860049
17,1596509400,10.11.1.189:9091,0.7649333333334964,10.11.1.189:9091,0.16977948589838399
18,1596510000,10.11.1.189:9091,0.8017333333333431,10.11.1.189:9091,0.16986707048469107
19,1596510600,10.11.1.189:9091,0.8368111574819397,10.11.1.189:9091,0.1699417164389302
20,1596511200,10.11.1.189:9091,0.5984000000000037,10.11.1.189:9091,0.1696117813211936
21,1596511800,10.11.1.189:9091,0.583466666666562,10.11.1.189:9091,0.16974639285867132
22,1596512400,10.11.1.189:9091,0.6123999999999167,10.11.1.189:9091,0.1697720213029601
23,1596513000,10.11.1.189:9091,0.632770470711072,10.11.1.189:9091,0.16965532479449974
24,1596513600,10.11.1.189:9091,0.5251543395069423,10.11.1.189:9091,0.17008603195045902
25,1596514200,10.11.1.189:9091,0.4398666666668744,10.11.1.189:9091,0.16955181573795486
26,1596514800,10.11.1.189:9091,0.34293790583864336,10.11.1.189:9091,0.16963517038685516
27,1596515400,10.11.1.189:9091,0.42499999999985744,10.11.1.189:9091,0.1697740118617398
28,1596516000,10.11.1.189:9091,0.4356666666668283,10.11.1.189:9091,0.16991708327403132
29,1596516600,10.11.1.189:9091,0.29926666666647556,10.11.1.189:9091,0.16981780415489334
30,1596517200,10.11.1.189:9091,0.32946666666644664,10.11.1.189:9091,0.16958341585858272
31,1596517800,10.11.1.189:9091,0.4083333333334266,10.11.1.189:9091,0.16996834016260876
32,1596518400,10.11.1.189:9091,0.3152666666665679,10.11.1.189:9091,0.1696028238066849
33,1596519000,10.11.1.189:9091,0.2918000000003697,10.11.1.189:9091,0.16982352701138503
34,1596519600,10.11.1.189:9091,0.30333535556909463,10.11.1.189:9091,0.1698503995549111
35,1596520200,10.11.1.189:9091,0.2880666666667822,10.11.1.189:9091,0.17014699281308754
36,1596520800,10.11.1.189:9091,0.3154666666668224,10.11.1.189:9091,0.1701681425001219
37,1596521400,10.11.1.189:9091,0.3174751326699985,10.11.1.189:9091,0.17038337166817785
38,1596522000,10.11.1.189:9091,0.3921333333333768,10.11.1.189:9091,0.170106435177951
39,1596522600,10.11.1.189:9091,0.421000000000131,10.11.1.189:9091,0.17014301169552815
40,1596523200,10.11.1.189:9091,0.3712666666668163,10.11.1.189:9091,0.17030474459637934
41,1596523800,10.11.1.189:9091,0.41033333333304967,10.11.1.189:9091,0.17013281008178216
42,1596524400,10.11.1.189:9091,0.4074612338502011,10.11.1.189:9091,0.17029006422537907
43,1596525000,10.11.1.189:9091,0.4879333333334822,10.11.1.189:9091,0.17020894895510597
44,1596525600,10.11.1.189:9091,0.5558666666667539,10.11.1.189:9091,0.17035799204373658
45,1596526200,10.11.1.189:9091,0.4977999999996563,10.11.1.189:9091,0.17018929218715628
46,1596526800,10.11.1.189:9091,0.554414784394308,10.11.1.189:9091,0.17036396372007567
47,1596527400,10.11.1.189:9091,0.5288666666667813,10.11.1.189:9091,0.17035202036739738
48,1596528000,10.11.1.189:9091,0.5130000000001633,10.11.1.189:9091,0.17030001701927755
49,1596528600,10.11.1.189:9091,0.6727333333332178,10.11.1.189:9091,0.17046921451555275
50,1596529200,10.11.1.189:9091,0.5738000000002754,10.11.1.189:9091,0.17029653354141305
51,1596529800,10.11.1.189:9091,0.5218666666666824,10.11.1.189:9091,0.1700213387901185
52,1596530400,10.11.1.189:9091,0.5525296498024234,10.11.1.189:9091,0.17031245801165074
53,1596531000,10.11.1.189:9091,0.5133333333337805,10.11.1.189:9091,0.1704318915384332
54,1596531600,10.11.1.189:9091,0.5195298698008299,10.11.1.189:9091,0.17035898732312638
55,1596532200,10.11.1.189:9091,0.33973333333372996,10.11.1.189:9091,0.17028359490934497
56,1596532800,10.11.1.189:9091,0.2858000000002851,10.11.1.189:9091,0.17024950659024252
57,1596533400,10.11.1.189:9091,0.21826666666648709,10.11.1.189:9091,0.17023706559786933
58,1596534000,10.11.1.189:9091,0.2247999999998017,10.11.1.189:9091,0.17020670957647877
59,1596534600,10.11.1.189:9091,0.22693030759597427,10.11.1.189:9091,0.17016764486042701
60,1596535200,10.11.1.189:9091,0.2028000000000854,10.11.1.189:9091,0.17024154435512362
