,time,cpu_instance,cpu_value,memory_instance,memory_value
2681,1598107800,10.11.0.155:9091,0.3885333333334659,10.11.0.155:9091,0.38333882395796737
2682,1598108400,10.11.0.155:9091,0.41233883118433784,10.11.0.155:9091,0.38616691034423734
2683,1598109000,10.11.0.155:9091,0.3909999999998326,10.11.0.155:9091,0.37337931192354656
2684,1598109600,10.11.0.155:9091,0.3981999999999617,10.11.0.155:9091,0.37444849080809717
2685,1598110200,10.11.0.155:9091,0.3840666666666785,10.11.0.155:9091,0.37630319395109
2686,1598110800,10.11.0.155:9091,0.4024666666667497,10.11.0.155:9091,0.37701581399422535
2687,1598111400,10.11.0.155:9091,0.4090666666670496,10.11.0.155:9091,0.37612802477847573
2688,1598112000,10.11.0.155:9091,0.38306666666636713,10.11.0.155:9091,0.38112507377508476
2689,1598112600,10.11.0.155:9091,0.368733333333555,10.11.0.155:9091,0.3804532601869334
2690,1598113200,10.11.0.155:9091,0.3840000000002262,10.11.0.155:9091,0.3823161743848924
2691,1598113800,10.11.0.155:9091,0.365000000000016,10.11.0.155:9091,0.3835747051733628
2692,1598114400,10.11.0.155:9091,0.3746666666664229,10.11.0.155:9091,0.3850472210306516
2693,1598115000,10.11.0.155:9091,0.38000000000031453,10.11.0.155:9091,0.3843719239646357
2694,1598115600,10.11.0.155:9091,0.37873333333329806,10.11.0.155:9091,0.3856217460584448
2695,1598116200,10.11.0.155:9091,0.38000000000032613,10.11.0.155:9091,0.3773853114677087
2696,1598116800,10.11.0.155:9091,0.37420000000010306,10.11.0.155:9091,0.3769080750002737
2697,1598117400,10.11.0.155:9091,0.40153333333279084,10.11.0.155:9091,0.37511010278250256
2698,1598118000,10.11.0.155:9091,0.40626666666668365,10.11.0.155:9091,0.37659456199246977
2699,1598118600,10.11.0.155:9091,0.3961227700594452,10.11.0.155:9091,0.3735930481725177
2700,1598119200,10.11.0.155:9091,0.41126940846285254,10.11.0.155:9091,0.37299463643936803
2701,1598119800,10.11.0.155:9091,0.4778666666665352,10.11.0.155:9091,0.37699740132551307
2702,1598120400,10.11.0.155:9091,0.431999999999958,10.11.0.155:9091,0.3771409703774995
2703,1598121000,10.11.0.155:9091,0.41079999999978023,10.11.0.155:9091,0.37587572145314774
